campaign_id,campaign_name,campaign_start_date,campaign_end_date,campaign_budget,campaign_impressions,campaign_clicks,campaign_conversions,campaign_reach,campaign_engagement_rate,campaign_click_through_rate,campaign_conversion_rate,campaign_average_engagement,campaign_total_engagement,campaign_video_views,campaign_video_completion_rate,campaign_comments
823,Honorable,6/3/2022,7/6/2022,"$5,316.08 ",903908,5211,578,821898,0.06,0.07,0.49,8,1854,756103,0.21,686
824,Mr,7/18/2022,7/28/2022,"$8,059.06 ",584281,8444,280,546230,0.02,0.32,0.33,9,1708,424679,0.03,195
825,Mr,4/28/2022,1/27/2022,"$2,482.33 ",689611,2873,920,609867,0.09,0.22,0.48,6,9493,173836,0.45,309
826,Ms,1/31/2022,3/28/2022,"$3,003.95 ",220288,432,608,24667,0.06,0.45,0.25,2,5185,838911,0.32,923
827,Rev,6/8/2022,4/22/2022,"$2,846.84 ",887441,8727,29,259966,0.06,0.23,0.03,6,9884,922449,0.37,142
828,Dr,11/25/2022,4/24/2022,"$6,445.43 ",123507,1566,313,964844,0.06,0.35,0.25,6,3982,160237,0.4,376
829,Dr,3/16/2022,4/7/2022,"$8,862.94 ",740166,6880,406,941049,0.06,0.41,0.19,9,3629,815558,0.12,655
830,Honorable,12/1/2022,10/13/2022,"$6,840.24 ",169497,9156,640,887693,0.04,0.33,0.36,9,7783,273381,0.49,169
831,Ms,2/18/2022,3/20/2022,"$7,804.93 ",568388,6075,479,466770,0.04,0.47,0.06,1,3736,745780,0.28,205
832,Ms,5/18/2022,3/18/2022,"$7,988.91 ",197273,4630,936,56320,0.07,0.47,0.02,6,3871,397009,0.06,40
833,Ms,5/4/2022,4/29/2022,"$3,886.59 ",253635,8236,629,482871,0.04,0.31,0.18,4,6055,883523,0.04,659
834,Rev,11/11/2022,5/20/2022,"$4,961.77 ",601047,7270,91,269253,0.09,0.35,0.05,4,6708,419323,0.32,472
835,Dr,9/25/2022,9/30/2022,"$5,580.35 ",160479,2694,552,327855,0.08,0.33,0.3,8,2491,362381,0.07,587
836,Mr,8/25/2022,7/4/2022,"$7,060.94 ",317967,1155,22,82571,0.04,0.22,0.49,3,1079,167181,0.2,476
837,Dr,10/9/2022,5/20/2022,"$3,844.53 ",259612,8958,236,261830,0.08,0.28,0.31,1,4536,172371,0.18,384
838,Rev,10/10/2022,3/15/2022,"$9,216.90 ",762396,6706,344,3860,0.05,0.34,0.28,1,321,815369,0.39,691
839,Dr,12/25/2022,6/6/2022,"$2,543.76 ",688900,9088,182,19581,0.08,0.33,0.46,5,737,226319,0.15,306
840,Mrs,11/5/2022,12/17/2022,"$8,081.84 ",696046,4046,534,480490,0.06,0.34,0.15,5,298,555766,0.23,743
841,Rev,6/27/2022,1/19/2022,"$8,145.01 ",254899,6103,523,155782,0.09,0.15,0.31,2,4288,643319,0.02,122
842,Rev,10/18/2022,12/29/2022,"$3,306.26 ",573176,2247,152,870723,0.01,0.34,0.42,8,9096,161877,0.19,468
843,Honorable,1/16/2022,11/22/2022,"$9,818.65 ",4298,3523,976,104635,0.05,0.19,0.04,1,6895,615948,0.01,283
844,Rev,11/3/2022,11/14/2022,"$1,849.34 ",872992,1262,623,417540,0.07,0.32,0.3,2,6494,227009,0.34,57
845,Ms,10/21/2022,3/31/2022,"$8,267.11 ",587346,5418,46,601904,0.01,0.22,0.4,7,8206,535054,0.48,716
846,Dr,8/5/2022,2/19/2022,"$1,439.84 ",405881,602,984,461519,0.06,0.16,0.34,1,7783,76824,0.38,895
847,Mr,4/6/2022,4/4/2022,"$3,671.37 ",537293,1323,861,381761,0.05,0.22,0.2,1,8029,303629,0.08,75
848,Rev,5/9/2022,10/31/2022,"$8,510.76 ",890628,9112,105,469879,0.01,0.07,0.48,4,8520,10966,0.12,651
849,Dr,7/31/2022,10/13/2022,"$1,340.87 ",372887,8746,139,608702,0.09,0.43,0.33,3,3684,19742,0.32,356
850,Ms,4/14/2022,7/23/2022,"$3,622.59 ",706587,7873,292,365557,0.04,0.24,0.03,1,7801,191537,0.09,805
851,Ms,4/17/2022,7/18/2022,"$7,262.65 ",846852,5299,544,364748,0.08,0.41,0.21,10,3415,683890,0.38,459
852,Rev,1/10/2022,10/30/2022,"$3,274.83 ",665657,2374,296,57671,0.02,0.44,0.24,3,7507,712353,0.29,927
853,Ms,8/23/2022,6/20/2022,"$6,148.11 ",539369,5400,87,19137,0.06,0.45,0.19,8,7559,601946,0.09,197
854,Ms,1/23/2022,2/20/2022,"$9,441.00 ",930790,9141,1000,120837,0.04,0.29,0.41,4,2785,352446,0.47,686
855,Ms,4/20/2022,9/28/2022,"$6,161.52 ",263916,3393,17,563984,0.09,0.3,0.08,5,8407,96768,0.15,364
856,Rev,5/21/2022,1/2/2022,"$1,358.63 ",670484,5023,275,203081,0.04,0.1,0.32,9,2394,413447,0.42,799
857,Mrs,8/4/2022,8/18/2022,"$7,831.25 ",358318,8078,549,804292,0.09,0.44,0.12,2,7939,849919,0.26,345
858,Mr,8/16/2022,10/15/2022,"$4,170.87 ",697640,6166,758,458035,0.07,0.28,0.4,3,8177,186881,0.08,65
859,Dr,7/6/2022,11/10/2022,"$5,367.88 ",995287,8418,730,649981,0.02,0.07,0.47,5,2579,495317,0.08,320
860,Mr,8/1/2022,8/20/2022,"$1,978.34 ",527366,8024,833,136524,0.08,0.14,0.26,2,1161,149074,0.45,174
861,Dr,3/28/2022,7/15/2022,"$3,128.21 ",608499,2516,994,657658,0.05,0.08,0.18,4,2154,745316,0.22,45
862,Honorable,2/18/2022,3/8/2022,"$9,488.17 ",989828,4021,10,863388,0.07,0.02,0.16,9,9930,60594,0.05,301
863,Mrs,7/7/2022,9/9/2022,"$5,719.39 ",465643,733,793,40501,0.03,0.45,0.17,4,8069,781474,0.33,510
864,Mrs,5/29/2022,1/2/2022,"$2,031.06 ",546143,6982,527,840990,0.07,0.21,0.21,6,2228,990985,0.32,591
865,Rev,12/23/2022,2/14/2022,"$2,544.35 ",644386,7975,652,795866,0.07,0.49,0.44,3,366,903671,0.29,747
866,Ms,9/14/2022,5/19/2022,"$2,231.18 ",973985,1920,440,40147,0.08,0.37,0.43,2,1014,903054,0.13,807
867,Honorable,5/3/2022,5/13/2022,"$6,848.74 ",391319,7280,569,69955,0.05,0.21,0.19,9,1718,193821,0.48,459
868,Rev,2/21/2022,1/30/2022,"$8,710.46 ",429358,5987,707,887057,0.01,0.46,0.28,4,9241,147283,0.26,862
869,Dr,2/5/2022,7/5/2022,"$6,931.15 ",576951,4207,620,284865,0.1,0.44,0.23,2,6884,278074,0.13,581
870,Mr,4/22/2022,5/31/2022,"$9,848.22 ",286771,1367,517,270034,0.05,0.21,0.29,4,2133,62843,0.44,515
871,Dr,1/7/2022,9/28/2022,"$2,290.07 ",224425,925,30,968983,0.07,0.5,0.3,1,4265,313830,0.06,286
872,Ms,9/19/2022,8/16/2022,"$4,083.52 ",491469,3544,986,124782,0.02,0.21,0.26,4,9872,945281,0.45,843
873,Mrs,11/5/2022,4/2/2022,"$3,462.35 ",204042,4669,91,582614,0.06,0.37,0.37,1,9515,713312,0.41,344
874,Ms,6/15/2022,5/9/2022,"$2,266.13 ",886924,460,973,141166,0.08,0.33,0.47,2,1145,3453,0.48,763
875,Dr,7/7/2022,4/12/2022,"$1,717.46 ",485088,3084,411,241741,0.03,0.32,0.08,1,4574,731987,0.12,474
876,Mrs,11/14/2022,6/5/2022,"$5,451.43 ",908346,599,469,136853,0.09,0.26,0.13,2,5222,106909,0.28,675
877,Mr,10/30/2022,8/18/2022,"$2,525.17 ",167773,6005,103,420802,0.08,0.09,0.4,3,4356,686216,0.19,458
878,Ms,8/22/2022,4/26/2022,"$9,978.60 ",515194,8087,525,235782,0.04,0.16,0.37,3,1595,590511,0.39,839
879,Dr,1/7/2022,1/30/2022,"$7,508.57 ",272402,2132,306,113138,0.07,0.26,0.25,5,680,456714,0.23,393
880,Honorable,4/26/2022,6/8/2022,"$2,397.86 ",270306,4422,662,219812,0.06,0.22,0.27,6,4964,591827,0.16,813
881,Rev,11/24/2022,5/8/2022,"$2,859.72 ",639017,6676,902,30739,0.04,0.15,0.35,10,9574,23009,0.37,274
882,Mr,4/20/2022,9/10/2022,"$2,133.24 ",303944,1272,931,21172,0.01,0.47,0.29,5,2765,299501,0.16,462
883,Rev,5/5/2022,9/14/2022,"$1,807.50 ",943520,2235,181,571107,0.09,0.42,0.29,3,7634,268346,0.05,555
884,Honorable,3/10/2022,2/27/2022,"$2,375.47 ",580265,1235,510,542023,0.07,0.48,0.47,6,6131,683551,0.21,930
885,Ms,5/9/2022,4/29/2022,"$2,371.20 ",997401,4545,357,847455,0.02,0.4,0.07,7,2082,929467,0.14,884
886,Mrs,9/29/2022,10/2/2022,"$6,496.43 ",790732,4500,602,366142,0.07,0.36,0.46,6,4866,944475,0.46,914
887,Ms,3/16/2022,4/10/2022,"$6,576.54 ",273722,6365,126,504130,0.09,0.18,0.3,8,1121,378551,0.14,598
888,Rev,8/11/2022,3/5/2022,"$5,593.73 ",870999,8509,242,465187,0.07,0.2,0.37,2,3287,837400,0.15,696
889,Rev,4/17/2022,8/22/2022,"$2,766.10 ",219222,1828,390,777409,0.07,0.43,0.06,5,904,114318,0.36,119
890,Dr,12/9/2022,10/12/2022,"$5,013.50 ",564067,4790,208,468497,0.09,0.39,0.33,9,3579,594807,0.37,187
891,Ms,1/11/2022,10/1/2022,"$4,023.03 ",401091,6464,414,728713,0.03,0.3,0.33,2,6551,626420,0.42,364
892,Honorable,1/24/2022,12/25/2022,"$5,317.34 ",24074,368,698,498103,0.09,0.13,0.36,5,796,726404,0.32,390
893,Mrs,7/28/2022,10/30/2022,"$6,799.02 ",656065,3845,597,850900,0.03,0.36,0.22,7,1095,928031,0.24,128
894,Rev,5/3/2022,12/22/2022,"$8,867.23 ",850300,5493,106,835114,0.05,0.16,0.11,8,9330,108339,0.4,486
895,Ms,11/23/2022,12/28/2022,"$6,001.24 ",440003,8049,265,560826,0.08,0.11,0.45,7,3285,59759,0.35,346
896,Dr,12/26/2022,11/2/2022,"$6,471.84 ",377024,6556,766,846198,0.1,0.46,0.26,5,1608,885395,0.17,185
897,Dr,5/16/2022,10/24/2022,"$4,456.47 ",986875,1955,858,913512,0.1,0.43,0.16,5,913,878212,0.29,107
898,Dr,7/30/2022,11/29/2022,"$9,141.90 ",666984,3661,607,69458,0.1,0.27,0.49,7,851,55766,0.34,477
899,Honorable,3/25/2022,11/26/2022,"$7,314.33 ",853906,9259,31,276850,0.05,0.14,0.06,4,8019,310722,0.39,658
900,Mrs,10/1/2022,4/18/2022,"$7,152.68 ",109946,3698,675,330033,0.09,0.08,0.18,2,6046,312929,0.44,965
901,Mr,9/18/2022,5/26/2022,"$7,733.21 ",144547,5565,778,459067,0.01,0.41,0.19,1,4252,683354,0.42,431
902,Ms,4/8/2022,10/16/2022,"$2,871.83 ",982529,1800,644,703982,0.07,0.16,0.02,5,5981,97108,0.33,865
903,Mrs,3/1/2022,11/8/2022,"$1,966.68 ",479690,8460,779,524247,0.08,0.31,0.14,10,6715,883810,0.48,292
904,Rev,5/23/2022,3/21/2022,"$9,449.42 ",796768,3489,162,173019,0.07,0.4,0.22,10,3388,743646,0.09,791
905,Dr,10/7/2022,8/25/2022,"$1,604.89 ",572338,1537,930,37788,0.05,0.29,0.39,9,7423,495950,0.11,913
906,Rev,9/23/2022,2/24/2022,"$3,919.51 ",469761,7348,853,382468,0.03,0.34,0.49,9,5573,648275,0.43,34
907,Rev,7/10/2022,3/9/2022,"$8,839.96 ",909563,1655,999,618964,0.06,0.42,0.04,3,5693,205258,0.45,38
908,Mr,11/17/2022,5/7/2022,"$1,728.17 ",921495,1135,850,505617,0.02,0.19,0.14,1,993,29784,0.24,331
909,Dr,6/17/2022,8/1/2022,"$4,205.29 ",900565,2588,406,614136,0.07,0.39,0.44,5,6155,876022,0.07,843
910,Mr,6/7/2022,7/7/2022,"$5,687.11 ",612633,9953,740,902340,0.02,0.29,0.15,7,1013,452550,0.23,409
911,Mrs,2/12/2022,10/3/2022,"$5,190.57 ",364776,7486,452,99405,0.03,0.28,0.14,10,6861,837451,0.46,764
912,Mrs,11/17/2022,10/17/2022,"$1,170.83 ",887026,6812,229,392639,0.07,0.42,0.04,7,1781,18733,0.45,412
913,Honorable,4/14/2022,5/5/2022,"$2,380.79 ",654795,4823,127,453511,0.09,0.22,0.47,1,6817,38922,0.21,20
914,Dr,2/17/2022,5/1/2022,"$6,635.24 ",843171,9674,956,477685,0.08,0.47,0.18,10,4177,677169,0.31,709
915,Honorable,2/6/2022,1/3/2022,"$3,098.33 ",788052,5338,178,662836,0.04,0.11,0.17,1,8119,367353,0.42,503
916,Ms,12/3/2022,5/1/2022,"$4,966.87 ",480933,2836,287,628393,0.02,0.1,0.3,7,5651,735030,0.33,441
917,Mr,1/16/2022,11/13/2022,"$3,164.07 ",14707,3832,860,330619,0.06,0.02,0.46,3,6655,362316,0.18,364
918,Honorable,3/20/2022,4/26/2022,"$7,928.63 ",932301,3874,828,847445,0.05,0.02,0.24,9,5330,974440,0.27,238
919,Rev,3/30/2022,8/14/2022,"$2,563.52 ",706818,4756,744,815965,0.1,0.27,0.08,2,7749,350680,0.49,813
920,Ms,10/31/2022,7/30/2022,"$2,442.94 ",407704,2330,1000,158883,0.04,0.01,0.16,10,1891,280194,0.18,344
921,Dr,5/11/2022,9/10/2022,"$7,008.72 ",720652,6442,648,455537,0.01,0.15,0.4,9,7469,876375,0.4,115
922,Mr,5/15/2022,4/6/2022,"$8,965.09 ",775592,7680,416,651442,0.04,0.23,0.34,1,5434,696329,0.17,713
923,Ms,1/1/2022,9/13/2022,"$2,685.80 ",700240,1487,930,937389,0.03,0.06,0.48,7,1917,174996,0.07,131
924,Mr,11/2/2022,5/8/2022,"$8,032.43 ",999650,3600,948,777601,0.09,0.17,0.08,9,5238,884704,0.2,116
925,Ms,10/14/2022,7/28/2022,"$7,784.05 ",265431,2292,68,985574,0.09,0.49,0.37,6,2720,838602,0.34,320
926,Honorable,2/18/2022,4/28/2022,"$5,427.15 ",487933,5583,991,740657,0.05,0.34,0.09,6,9906,769756,0.19,902
927,Rev,9/28/2022,10/12/2022,"$5,289.30 ",136471,4097,418,972727,0.06,0.02,0.34,5,6971,755573,0.09,21
928,Mrs,2/10/2022,7/5/2022,"$5,441.48 ",821432,391,988,920216,0.05,0.48,0.17,10,7550,901995,0.29,689
929,Dr,10/14/2022,4/24/2022,"$5,786.18 ",523741,5782,850,519295,0.02,0.26,0.04,6,8914,802299,0.04,830
930,Dr,7/11/2022,9/21/2022,"$8,330.61 ",665221,2413,567,837360,0.09,0.1,0.1,3,1865,771057,0.48,403
931,Honorable,4/28/2022,12/21/2022,"$8,899.06 ",663598,6562,282,634220,0.1,0.02,0.08,1,8888,21773,0.43,728
932,Mrs,8/1/2022,9/27/2022,"$7,727.52 ",463315,9494,50,708630,0.03,0.02,0.05,5,2113,143037,0.46,767
933,Mr,1/24/2022,9/10/2022,"$4,784.03 ",149935,7354,113,418694,0.1,0.45,0.26,3,2145,213378,0.17,302
934,Mr,11/14/2022,4/3/2022,"$7,730.70 ",503389,1630,400,628520,0.09,0.13,0.35,9,1571,370098,0.15,781
935,Mr,6/20/2022,3/22/2022,"$6,281.91 ",538422,6092,211,695508,0.09,0.42,0.44,8,4783,215843,0.2,848
936,Rev,7/20/2022,4/23/2022,"$5,063.88 ",745774,6564,32,259674,0.03,0.19,0.24,6,1521,300848,0.49,930
937,Rev,3/22/2022,1/24/2022,"$9,934.29 ",130543,4722,262,92049,0.06,0.22,0.43,3,2033,805862,0.27,540
938,Honorable,8/29/2022,9/15/2022,"$6,741.22 ",681911,9094,742,631424,0.04,0.13,0.34,1,7187,875563,0.49,542
939,Mrs,11/19/2022,5/4/2022,"$2,403.37 ",671542,5244,107,620041,0.01,0.2,0.33,8,6107,468617,0.19,132
940,Rev,4/10/2022,2/9/2022,"$1,140.36 ",222939,8498,470,453621,0.09,0.11,0.13,7,702,435472,0.49,455
941,Rev,3/15/2022,3/14/2022,"$8,334.03 ",21723,754,127,199197,0.03,0.48,0.06,5,8315,126914,0.04,460
942,Dr,9/24/2022,10/6/2022,"$2,626.89 ",246604,7415,709,485303,0.07,0.41,0.25,2,4953,19236,0.5,321
943,Dr,8/26/2022,3/17/2022,"$4,253.03 ",29294,2426,126,358719,0.06,0.48,0.12,1,8342,855929,0.37,902
944,Mrs,10/25/2022,3/17/2022,"$1,070.58 ",226853,7117,849,323942,0.05,0.43,0.4,10,5385,299603,0.35,850
945,Ms,9/20/2022,8/16/2022,"$2,750.08 ",720215,1207,575,789383,0.05,0.09,0.32,9,5521,677586,0.44,820
946,Mr,4/7/2022,5/3/2022,"$5,021.24 ",546861,3593,244,39411,0.04,0.03,0.39,4,977,826165,0.13,791
947,Ms,12/27/2022,11/4/2022,"$5,445.21 ",676588,7101,172,836683,0.08,0.36,0.18,3,1151,951771,0.39,283
948,Mrs,11/29/2022,1/7/2022,"$2,514.32 ",254301,2822,552,352312,0.09,0.46,0.48,10,939,881176,0.09,139
949,Mrs,1/20/2022,8/6/2022,"$1,847.10 ",74102,370,83,600905,0.04,0.32,0.35,8,2293,29775,0.03,323
950,Mrs,10/28/2022,5/18/2022,"$5,665.74 ",375768,7106,974,163788,0.04,0.46,0.12,8,8410,323988,0.1,194
951,Dr,3/6/2022,12/25/2022,"$6,498.71 ",403734,9054,18,684285,0.04,0.38,0.33,9,278,42075,0.48,708
952,Rev,8/13/2022,10/9/2022,"$5,550.41 ",541773,4814,529,625724,0.07,0.08,0.46,7,550,879371,0.43,812
953,Ms,9/20/2022,8/12/2022,"$3,482.64 ",627269,1126,75,687396,0.03,0.36,0.42,3,2801,6724,0.43,210
954,Rev,3/7/2022,3/6/2022,"$8,472.32 ",973323,822,630,304263,0.02,0.05,0.33,9,6122,806834,0.06,10
955,Rev,9/23/2022,4/24/2022,"$7,188.18 ",790981,9723,844,405361,0.02,0.01,0.02,7,9684,490703,0.08,740
956,Mr,10/27/2022,12/26/2022,"$8,863.57 ",814018,3546,110,714889,0.09,0.27,0.14,2,8540,98870,0.03,323
957,Dr,7/20/2022,4/6/2022,"$5,133.78 ",673121,2791,751,501238,0.08,0.03,0.09,2,2283,854225,0.48,777
958,Rev,11/18/2022,1/5/2022,"$3,157.11 ",784304,2081,775,942200,0.04,0.28,0.11,8,5432,62468,0.18,829
959,Ms,10/26/2022,8/11/2022,"$7,542.67 ",571419,4704,316,606983,0.06,0.41,0.23,5,9532,433433,0.38,299
960,Dr,10/9/2022,9/3/2022,"$5,274.81 ",971177,2702,867,352626,0.06,0.46,0.04,1,5802,335188,0.49,878
961,Rev,7/27/2022,9/5/2022,"$1,906.06 ",154736,3008,409,144087,0.05,0.42,0.3,4,7541,256916,0.17,854
962,Mrs,5/26/2022,1/8/2022,"$3,071.77 ",522343,8388,289,40339,0.01,0.12,0.38,3,8982,183494,0.01,618
963,Dr,8/4/2022,11/25/2022,"$5,159.89 ",206128,839,177,350058,0.06,0.29,0.44,7,6001,747543,0.34,912
964,Ms,12/20/2022,1/30/2022,"$2,880.94 ",320507,143,667,639141,0.04,0.45,0.2,10,8505,209726,0.29,249
965,Rev,2/1/2022,7/1/2022,"$3,769.86 ",739357,113,535,68800,0.03,0.02,0.05,3,5937,816757,0.33,289
966,Dr,12/4/2022,8/27/2022,"$9,446.77 ",990890,497,683,864958,0.04,0.15,0.16,2,9764,924669,0.17,582
967,Mr,12/6/2022,5/17/2022,"$1,986.27 ",438969,1057,820,607639,0.06,0.07,0.17,6,6274,958533,0.28,275
968,Ms,8/2/2022,10/22/2022,"$4,514.46 ",226945,681,178,703682,0.02,0.03,0.48,6,6776,4634,0.23,876
969,Mrs,5/11/2022,4/11/2022,"$7,005.40 ",899369,8775,496,748201,0.02,0.27,0.07,3,9401,179218,0.18,518
970,Dr,12/11/2022,8/10/2022,"$1,644.88 ",197711,8953,963,488012,0.08,0.3,0.26,8,4884,359914,0.16,304
971,Dr,5/7/2022,2/4/2022,"$1,852.06 ",451173,313,228,537131,0.07,0.16,0.34,5,378,678757,0.15,483
972,Mr,6/9/2022,9/22/2022,"$1,709.62 ",228779,3392,526,33287,0.1,0.21,0.5,10,5031,481691,0.14,889
973,Ms,7/7/2022,5/2/2022,"$7,722.97 ",117073,8107,206,87594,0.1,0.41,0.22,3,5182,267866,0.39,949
974,Dr,5/3/2022,6/6/2022,"$1,338.96 ",225048,9779,55,850884,0.06,0.28,0.13,4,2911,488584,0.37,414
975,Mrs,5/5/2022,2/2/2022,"$9,671.30 ",491101,9581,680,956375,0.05,0.11,0.28,7,9516,124118,0.05,538
976,Mrs,9/4/2022,9/29/2022,"$2,873.93 ",90902,628,519,35801,0.06,0.36,0.06,7,7672,150064,0.14,322
977,Mrs,9/30/2022,10/21/2022,"$3,057.66 ",563716,408,773,826929,0.08,0.22,0.2,2,7539,626139,0.09,187
978,Dr,10/9/2022,12/15/2022,"$1,814.82 ",48383,7685,811,926091,0.05,0.05,0.05,5,135,651141,0.07,385
979,Ms,7/17/2022,3/2/2022,"$7,130.03 ",740499,557,774,949794,0.04,0.18,0.17,7,7258,508851,0.49,658
980,Honorable,1/16/2022,7/1/2022,"$4,911.11 ",423261,6911,827,281956,0.06,0.02,0.1,1,5186,325822,0.42,316
981,Mrs,10/22/2022,11/1/2022,"$6,666.38 ",357678,2261,794,177189,0.07,0.46,0.07,1,6177,715097,0.38,681
982,Rev,3/17/2022,3/3/2022,"$2,797.55 ",990112,9432,585,545223,0.02,0.06,0.22,4,897,258483,0.33,970
983,Mrs,12/14/2022,5/2/2022,"$6,641.60 ",992146,969,497,365008,0.09,0.03,0.06,6,2300,834198,0.06,996
984,Mrs,4/16/2022,3/9/2022,"$9,825.44 ",718691,4314,57,924980,0.09,0.34,0.21,7,9742,428830,0.34,654
985,Rev,3/17/2022,10/4/2022,"$8,065.92 ",722402,9246,587,449685,0.03,0.29,0.13,5,1283,807769,0.14,674
986,Dr,7/15/2022,7/27/2022,"$6,801.86 ",354099,3752,286,2961,0.03,0.2,0.03,9,3992,748577,0.46,503
987,Mrs,3/15/2022,7/18/2022,"$6,877.62 ",749111,7235,156,574299,0.05,0.08,0.04,2,6783,225219,0.14,171
988,Dr,9/25/2022,3/2/2022,"$3,641.49 ",476032,2027,866,789076,0.06,0.19,0.31,6,7666,847983,0.04,584
989,Mrs,4/4/2022,7/13/2022,"$5,348.03 ",900079,385,287,334157,0.08,0.42,0.37,1,7183,541777,0.44,169
990,Ms,3/5/2022,5/17/2022,"$6,827.81 ",659674,9755,936,697432,0.02,0.25,0.48,2,4511,2448,0.08,70
991,Mr,1/7/2022,1/12/2022,"$7,176.82 ",46031,9287,412,888424,0.08,0.08,0.37,5,7437,478833,0.18,168
992,Dr,5/21/2022,8/2/2022,"$9,514.45 ",346086,4520,169,796122,0.04,0.39,0.48,5,5553,105805,0.29,167
993,Dr,3/16/2022,4/6/2022,"$7,075.05 ",613669,974,146,756333,0.1,0.45,0.36,8,2346,178437,0.28,804
994,Dr,4/11/2022,6/14/2022,"$8,930.14 ",832857,769,694,914763,0.07,0.48,0.24,9,3927,449232,0.24,686
995,Dr,10/9/2022,1/14/2022,"$1,232.53 ",639594,9224,414,416837,0.08,0.31,0.37,10,263,212171,0.26,345
996,Ms,11/8/2022,7/29/2022,"$9,630.40 ",23184,1316,779,648135,0.02,0.04,0.29,6,1815,8498,0.36,417
997,Rev,5/28/2022,11/26/2022,"$6,719.84 ",364245,280,277,261735,0.05,0.49,0.23,8,6411,97810,0.15,957
998,Rev,1/3/2022,4/27/2022,"$7,703.75 ",979225,3041,953,497185,0.07,0.27,0.35,6,3817,618178,0.33,217
999,Mrs,10/12/2022,1/8/2022,"$9,378.99 ",518340,8281,708,593087,0.06,0.15,0.13,2,4565,429093,0.4,524
1000,Rev,6/8/2022,6/28/2022,"$5,642.76 ",292214,4812,761,476345,0.07,0.13,0.24,10,4771,243977,0.11,823
