campaign_id,campaign_name,campaign_start_date,campaign_end_date,campaign_budget,campaign_impressions,campaign_clicks,campaign_conversions,campaign_reach,campaign_engagement_rate,campaign_click_through_rate,campaign_conversion_rate,campaign_average_engagement,campaign_total_engagement,campaign_video_views,campaign_video_completion_rate,campaign_comments
821,Spring Sale,3/4/2022,6/15/2022,$7252.16,982358,6924,439,49480,0.02,0.21,0.33,9,5063,103934,0.08,520
822,End of Year Clearance,10/17/2022,6/20/2022,$2663.13,344509,477,738,494557,0.03,0.24,0.12,5,4759,170242,0.4,96
823,End of Year Clearance,12/24/2022,9/24/2022,$7922.18,492524,9178,115,945167,0.03,0.38,0.05,3,6453,466462,0.16,341
824,Back-to-School Promotion,11/4/2022,5/27/2022,$4243.98,464135,3020,377,784928,0.03,0.17,0.16,7,7912,172291,0.26,51
825,Summer Campaign,11/20/2022,9/13/2022,$2377.08,49105,6065,11,312229,0.01,0.32,0.08,9,6983,566763,0.31,112
826,Summer Campaign,5/5/2022,8/13/2022,$1606.68,923220,6961,598,533355,0.03,0.34,0.13,8,4415,111510,0.07,426
827,Summer Campaign,5/23/2022,6/23/2022,$8170.21,31968,6812,356,660864,0.09,0.05,0.27,8,7643,20107,0.17,430
828,Holiday Special,12/23/2022,3/17/2022,$4329.34,398133,7324,374,533252,0.06,0.28,0.22,4,8292,942116,0.18,197
829,Back-to-School Promotion,9/14/2022,12/12/2022,$9304.06,511143,3781,906,994700,0.02,0.35,0.14,2,3912,338716,0.33,744
830,Spring Sale,5/22/2022,9/23/2022,$8209.13,518334,1296,820,323394,0.05,0.16,0.17,8,7050,111556,0.14,837
831,Spring Sale,11/13/2022,12/2/2022,$6248.05,532124,3646,87,861504,0.03,0.23,0.21,4,3908,434499,0.02,781
832,End of Year Clearance,6/4/2022,9/14/2022,$4708.13,538044,4862,939,7441,0.03,0.44,0.14,9,5701,197133,0.1,417
833,Spring Sale,11/29/2022,8/3/2022,$5798.23,953611,6967,424,887180,0.04,0.2,0.04,8,5323,482544,0.36,842
834,Back-to-School Promotion,12/18/2022,12/14/2022,$5138.92,695110,4831,231,984919,0.02,0.1,0.48,4,2224,930117,0.09,319
835,Holiday Special,8/11/2022,9/13/2022,$5643.21,182827,4454,279,52033,0.04,0.48,0.38,6,5600,511619,0.03,506
836,Summer Campaign,12/18/2022,9/30/2022,$1147.47,36395,2164,920,693113,0.03,0.27,0.4,8,7909,8077,0.28,400
837,Spring Sale,10/12/2022,12/27/2022,$1039.23,557783,6368,674,759683,0.09,0.02,0.48,6,7723,955467,0.2,840
838,Holiday Special,8/20/2022,2/12/2022,$7826.12,296040,8898,313,761290,0.06,0.14,0.11,4,2705,243074,0.23,90
839,Holiday Special,12/22/2022,4/13/2022,$7628.50,624059,4094,255,331108,0.05,0.36,0.5,5,5813,167923,0.44,419
840,Spring Sale,1/8/2022,1/8/2022,$3135.31,70003,2707,764,250984,0.06,0.4,0.3,10,1768,873432,0.3,387
841,Back-to-School Promotion,8/12/2022,6/29/2022,$9055.73,279521,9785,767,982242,0.1,0.38,0.12,5,8329,582623,0.19,670
842,Summer Campaign,10/15/2022,1/11/2022,$2102.23,90175,4828,362,891240,0.1,0.11,0.38,1,5351,235684,0.28,148
843,Holiday Special,9/4/2022,3/27/2022,$8946.05,722297,3330,582,909143,0.06,0.47,0.44,5,5380,468408,0.39,868
844,Summer Campaign,2/5/2022,11/4/2022,$5559.98,231996,460,938,143524,0.06,0.44,0.34,10,2570,801781,0.19,447
845,Summer Campaign,4/17/2022,12/22/2022,$4404.56,521043,3100,236,902173,0.03,0.41,0.16,3,5877,399076,0.25,148
846,End of Year Clearance,6/30/2022,1/9/2022,$3157.17,481549,2754,742,656476,0.07,0.12,0.49,6,5046,996207,0.19,454
847,Holiday Special,9/30/2022,4/21/2022,$8204.37,424557,7278,850,746871,0.07,0.37,0.36,4,4711,329135,0.48,122
848,Holiday Special,2/5/2022,5/21/2022,$3372.52,932786,7951,893,842113,0.1,0.22,0.31,9,4542,962387,0.1,864
849,End of Year Clearance,12/18/2022,8/16/2022,$5851.77,782744,647,662,930952,0.08,0.13,0.16,6,267,552375,0.14,941
850,End of Year Clearance,2/25/2022,8/30/2022,$3275.85,473411,4249,677,501700,0.05,0.46,0.35,1,9823,162046,0.27,443
851,Spring Sale,10/19/2022,6/21/2022,$1992.60,387529,9606,477,808582,0.03,0.38,0.22,7,4269,859896,0.48,545
852,Back-to-School Promotion,1/19/2022,7/26/2022,$1296.05,376840,3119,177,132931,0.1,0.03,0.44,1,3147,642141,0.27,524
853,Summer Campaign,1/3/2022,8/7/2022,$5720.73,540163,9384,231,875459,0.06,0.06,0.18,3,3490,921880,0.25,867
854,Summer Campaign,4/13/2022,8/10/2022,$8993.77,819426,997,960,653673,0.06,0.15,0.41,6,7884,656037,0.48,321
855,Spring Sale,4/7/2022,7/23/2022,$1765.74,64485,3747,676,836546,0.03,0.22,0.04,5,4862,291633,0.24,933
856,Holiday Special,6/8/2022,1/31/2022,$7244.22,404965,975,656,869018,0.08,0.15,0.12,7,6484,251600,0.17,277
857,Back-to-School Promotion,7/27/2022,1/20/2022,$1342.46,923303,6839,247,167683,0.05,0.12,0.05,8,5061,182538,0.5,777
858,Holiday Special,5/26/2022,12/4/2022,$4654.33,779822,7349,715,166322,0.09,0.21,0.14,2,7489,161792,0.23,983
859,End of Year Clearance,7/1/2022,2/13/2022,$3022.60,346279,6731,675,96009,0.02,0.41,0.35,8,148,982798,0.4,289
860,Back-to-School Promotion,7/11/2022,12/12/2022,$3969.71,406120,5893,624,202778,0.04,0.31,0.02,4,1238,674364,0.17,260
861,Back-to-School Promotion,11/26/2022,5/16/2022,$8621.65,543923,4523,929,891248,0.03,0.03,0.5,1,3472,766976,0.19,893
862,Back-to-School Promotion,5/3/2022,10/8/2022,$9772.20,77739,7154,797,729935,0.08,0.07,0.11,1,1831,93889,0.05,839
863,End of Year Clearance,10/26/2022,2/26/2022,$1732.44,863332,6226,833,906170,0.03,0.03,0.29,10,7466,539082,0.48,305
864,Back-to-School Promotion,7/15/2022,4/30/2022,$7300.21,93844,4583,519,533269,0.07,0.17,0.4,9,6451,369314,0.13,361
865,End of Year Clearance,1/7/2022,6/26/2022,$8493.58,723401,5372,983,200685,0.1,0.12,0.33,7,2100,900688,0.15,711
866,Back-to-School Promotion,9/6/2022,6/4/2022,$2183.38,537835,2624,826,824592,0.08,0.29,0.08,3,248,801136,0.5,226
867,Holiday Special,12/11/2022,12/26/2022,$4690.50,950703,2108,523,968481,0.1,0.45,0.25,3,2847,508891,0.41,570
868,Spring Sale,4/10/2022,7/5/2022,$5665.34,513323,3506,234,39877,0.07,0.05,0.08,6,8163,580116,0.05,140
869,End of Year Clearance,10/18/2022,8/14/2022,$9023.36,491005,8686,584,674432,0.02,0.09,0.13,2,810,758063,0.03,696
870,Spring Sale,5/25/2022,11/15/2022,$5271.17,752375,1294,963,423180,0.06,0.36,0.24,4,3451,558845,0.44,373
871,Holiday Special,5/18/2022,5/20/2022,$5647.37,545390,352,226,120215,0.02,0.04,0.23,5,7138,248129,0.32,753
872,End of Year Clearance,1/29/2022,1/30/2022,$3544.08,53393,8593,947,773794,0.03,0.36,0.16,10,6988,563220,0.09,217
873,Summer Campaign,9/3/2022,9/25/2022,$3640.82,825879,2509,219,299678,0.09,0.22,0.31,7,8396,756181,0.04,774
874,Spring Sale,7/4/2022,3/12/2022,$4268.48,842173,5424,630,310470,0.07,0.04,0.39,3,3312,914335,0.03,548
875,Holiday Special,4/19/2022,12/16/2022,$6789.75,563541,1686,92,186401,0.03,0.01,0.33,3,3819,432002,0.22,891
876,End of Year Clearance,10/14/2022,3/12/2022,$2190.43,628939,7546,851,351765,0.02,0.16,0.43,10,6129,916211,0.32,325
877,Spring Sale,7/14/2022,6/11/2022,$4752.64,608555,2324,698,926209,0.06,0.26,0.21,2,2201,596298,0.24,492
878,Spring Sale,4/2/2022,8/6/2022,$3155.40,568878,3362,868,715186,0.05,0.27,0.21,2,2963,581395,0.36,912
879,Summer Campaign,10/29/2022,4/24/2022,$2273.55,287024,5251,431,639426,0.04,0.14,0.23,8,5105,259102,0.49,325
880,Spring Sale,5/8/2022,5/22/2022,$3994.12,641322,7846,845,462810,0.09,0.13,0.49,5,5345,66691,0.19,605
881,Back-to-School Promotion,6/1/2022,7/31/2022,$9703.96,868043,7972,196,994051,0.1,0.05,0.02,7,7659,596145,0.46,838
882,Back-to-School Promotion,7/30/2022,5/19/2022,$4619.75,323759,8060,443,102817,0.03,0.45,0.04,9,3858,4405,0.1,873
883,Holiday Special,6/4/2022,4/6/2022,$8610.04,86782,2485,562,48460,0.06,0.5,0.49,6,8335,789508,0.49,833
884,Holiday Special,2/12/2022,12/25/2022,$4440.20,439201,6800,967,956931,0.05,0.2,0.49,2,794,918770,0.49,494
885,End of Year Clearance,7/16/2022,5/5/2022,$6776.21,478727,5835,139,553680,0.08,0.25,0.29,10,961,822960,0.45,606
886,End of Year Clearance,8/12/2022,1/9/2022,$9585.54,924374,7219,765,504089,0.03,0.24,0.39,7,6737,974199,0.16,780
887,Spring Sale,8/1/2022,10/21/2022,$3369.55,769413,772,247,418285,0.07,0.26,0.14,2,7138,995704,0.29,248
888,Holiday Special,3/7/2022,8/2/2022,$6733.83,618726,9654,524,64638,0.09,0.3,0.16,6,3018,222406,0.1,442
889,Summer Campaign,3/24/2022,1/6/2022,$8606.64,518378,9460,735,432778,0.06,0.02,0.3,6,9844,564070,0.23,76
890,Holiday Special,6/18/2022,11/18/2022,$7749.28,401970,8830,19,586752,0.05,0.03,0.32,4,6210,815322,0.21,887
891,Summer Campaign,8/22/2022,8/15/2022,$7403.38,671795,6217,787,860269,0.08,0.15,0.29,1,8189,861973,0.47,28
892,Spring Sale,3/14/2022,2/2/2022,$4568.65,776476,6489,289,279826,0.05,0.41,0.15,5,9643,491362,0.14,602
893,Back-to-School Promotion,10/20/2022,10/19/2022,$2889.82,410888,9254,51,839117,0.06,0.48,0.32,10,9816,339755,0.24,567
894,Holiday Special,10/29/2022,8/4/2022,$5849.88,502875,7948,112,516161,0.02,0.19,0.46,8,1257,455776,0.43,166
895,Spring Sale,2/22/2022,9/18/2022,$4989.63,776196,3673,36,482866,0.08,0.07,0.34,8,2004,335414,0.3,786
896,Holiday Special,3/8/2022,2/11/2022,$2476.65,175405,9247,710,356914,0.05,0.4,0.1,7,669,577299,0.33,993
897,Back-to-School Promotion,8/7/2022,1/30/2022,$1506.95,769780,8700,951,391047,0.02,0.23,0.4,4,2679,467200,0.05,925
898,Holiday Special,10/10/2022,10/5/2022,$1575.04,141105,8280,547,506638,0.09,0.04,0.45,1,5532,397607,0.45,146
899,Back-to-School Promotion,9/13/2022,1/6/2022,$2409.71,56682,3635,635,342766,0.1,0.41,0.45,3,3351,854529,0.32,244
900,Summer Campaign,8/6/2022,9/20/2022,$6681.61,734423,9245,937,215411,0.06,0.43,0.34,5,5552,42548,0.4,595
901,Holiday Special,4/3/2022,3/12/2022,$7733.52,370492,1201,949,995574,0.05,0.08,0.08,2,2055,689565,0.49,517
902,Summer Campaign,5/26/2022,3/25/2022,$9716.77,827376,5473,707,415443,0.03,0.16,0.43,2,900,674019,0.29,163
903,Spring Sale,9/4/2022,5/29/2022,$6289.45,349836,3704,96,710181,0.05,0.3,0.48,3,5699,894978,0.37,232
904,Back-to-School Promotion,7/8/2022,1/6/2022,$5761.83,830156,7665,38,700729,0.04,0.19,0.37,1,6767,556328,0.3,685
905,Spring Sale,3/23/2022,11/20/2022,$9037.34,677163,4239,476,509038,0.06,0.08,0.47,4,8696,487853,0.34,923
906,Summer Campaign,1/27/2022,7/13/2022,$6366.15,969746,750,507,766088,0.04,0.4,0.3,3,7426,968637,0.06,161
907,Spring Sale,10/29/2022,2/1/2022,$7848.20,843538,6254,214,493551,0.08,0.29,0.48,9,5809,924328,0.02,750
908,End of Year Clearance,7/26/2022,11/3/2022,$7596.09,335710,662,337,544350,0.08,0.27,0.33,1,9863,988910,0.09,159
909,End of Year Clearance,3/26/2022,12/27/2022,$9784.88,460684,7462,870,995579,0.01,0.16,0.37,10,2915,662558,0.2,201
910,End of Year Clearance,2/5/2022,12/26/2022,$1916.01,263413,6883,430,247887,0.03,0.22,0.4,3,9922,588525,0.3,864
911,End of Year Clearance,3/5/2022,5/17/2022,$1164.67,518815,2456,647,949559,0.02,0.45,0.23,3,3402,124958,0.3,766
912,Back-to-School Promotion,9/3/2022,3/5/2022,$2318.51,634202,8831,147,945672,0.02,0.31,0.38,5,9326,30691,0.1,383
913,End of Year Clearance,2/4/2022,1/28/2022,$8935.48,293206,9936,546,312934,0.06,0.49,0.12,8,9246,386036,0.29,781
914,Summer Campaign,8/24/2022,11/16/2022,$5901.08,708745,3088,60,815765,0.06,0.18,0.08,5,9120,663053,0.07,855
915,End of Year Clearance,8/27/2022,7/7/2022,$1825.96,699920,132,59,57301,0.09,0.34,0.45,1,9300,284585,0.27,624
916,Back-to-School Promotion,2/2/2022,12/28/2022,$3346.10,380277,3536,761,919155,0.01,0.39,0.34,7,4668,518526,0.05,153
917,Summer Campaign,11/14/2022,1/22/2022,$4911.91,626745,2816,378,798792,0.1,0.01,0.28,9,6665,565262,0.42,168
918,End of Year Clearance,5/27/2022,5/4/2022,$8090.15,33963,5519,364,930360,0.03,0.03,0.44,7,1640,580088,0.27,876
919,Back-to-School Promotion,6/5/2022,11/10/2022,$1462.48,863533,2579,929,156053,0.07,0.46,0.09,10,7504,107535,0.1,575
920,Back-to-School Promotion,12/30/2022,7/7/2022,$2946.58,943693,9790,787,739117,0.06,0.17,0.38,5,3617,773627,0.19,978
921,End of Year Clearance,1/6/2022,1/30/2022,$1003.72,276220,2562,860,773318,0.03,0.2,0.28,2,443,309010,0.44,779
922,Spring Sale,2/2/2022,2/28/2022,$2035.69,38998,5974,344,939191,0.05,0.16,0.44,1,756,727656,0.34,838
923,Summer Campaign,5/30/2022,11/27/2022,$4784.09,728740,1676,962,183456,0.06,0.28,0.38,1,5881,506450,0.36,65
924,Holiday Special,3/7/2022,1/22/2022,$9933.72,859356,9604,782,925671,0.05,0.26,0.17,2,3309,82561,0.15,195
925,Spring Sale,10/24/2022,1/3/2022,$9107.44,32734,2659,623,39217,0.01,0.21,0.03,9,3231,3268,0.25,970
926,Back-to-School Promotion,1/5/2022,9/2/2022,$8816.68,245612,8964,417,548018,0.05,0.17,0.11,2,7334,266120,0.46,272
927,Spring Sale,12/24/2022,11/1/2022,$8892.03,18963,2646,518,39395,0.02,0.37,0.28,7,1680,712204,0.27,344
928,Holiday Special,4/14/2022,4/12/2022,$2282.17,440295,299,466,28158,0.04,0.22,0.34,6,1258,468935,0.12,380
929,Spring Sale,7/3/2022,11/2/2022,$6958.62,118993,2402,429,259644,0.08,0.08,0.24,3,8221,67777,0.18,652
930,Back-to-School Promotion,12/23/2022,1/22/2022,$7601.06,291397,6845,298,267119,0.08,0.05,0.26,2,1099,638122,0.47,931
931,Summer Campaign,12/27/2022,8/5/2022,$5223.06,77787,6444,548,601448,0.05,0.49,0.17,6,8168,870587,0.1,908
932,Spring Sale,2/14/2022,8/16/2022,$7004.10,947354,460,250,565999,0.09,0.22,0.3,4,1991,786687,0.18,965
933,Summer Campaign,5/2/2022,3/2/2022,$4261.04,465533,4106,252,42455,0.03,0.11,0.47,4,2535,896380,0.06,946
934,End of Year Clearance,1/28/2022,1/29/2022,$5405.99,893685,9587,245,825188,0.05,0.32,0.09,9,5661,896016,0.24,201
935,Holiday Special,7/8/2022,2/15/2022,$8466.19,57686,5510,90,188703,0.06,0.25,0.21,8,9089,396382,0.03,907
936,Spring Sale,3/18/2022,3/7/2022,$4648.65,570197,4191,644,849838,0.03,0.05,0.41,8,642,454197,0.25,451
937,Spring Sale,12/20/2022,8/20/2022,$4386.40,393489,7628,140,226123,0.03,0.28,0.26,8,4650,789999,0.29,380
938,End of Year Clearance,11/15/2022,1/20/2022,$5237.19,995961,3524,933,278266,0.06,0.08,0.12,4,3222,391358,0.23,743
939,Holiday Special,1/19/2022,11/10/2022,$9346.10,77398,5885,253,560902,0.09,0.28,0.1,1,5069,110079,0.07,461
940,End of Year Clearance,7/3/2022,5/27/2022,$6555.95,239740,1596,876,290176,0.06,0.22,0.4,4,4497,971361,0.28,721
941,End of Year Clearance,9/10/2022,10/2/2022,$8062.71,83442,4486,886,345217,0.08,0.13,0.28,4,9291,947095,0.11,567
942,End of Year Clearance,7/2/2022,7/30/2022,$7456.15,178369,7677,184,453267,0.05,0.39,0.41,10,3336,733155,0.21,267
943,Holiday Special,3/29/2022,8/25/2022,$9080.47,400772,5105,268,361327,0.07,0.3,0.27,5,6400,269700,0.2,51
944,Holiday Special,9/4/2022,11/24/2022,$3662.70,315267,6310,81,53344,0.05,0.16,0.39,10,1843,554173,0.08,568
945,Summer Campaign,9/4/2022,9/30/2022,$9743.06,169773,1785,857,870509,0.03,0.43,0.06,5,4183,677718,0.34,176
946,Summer Campaign,4/22/2022,9/4/2022,$8746.53,879863,6002,843,902332,0.03,0.35,0.46,7,982,874031,0.29,393
947,Spring Sale,7/20/2022,8/27/2022,$1033.22,706573,3140,829,538142,0.03,0.03,0.15,1,7234,430376,0.26,976
948,Back-to-School Promotion,1/15/2022,1/4/2022,$9821.13,943673,2086,938,345152,0.01,0.19,0.16,1,8630,935469,0.35,965
949,Back-to-School Promotion,6/14/2022,5/22/2022,$5332.75,624547,3401,932,741881,0.1,0.34,0.34,1,7529,991415,0.37,77
950,Back-to-School Promotion,9/28/2022,10/22/2022,$1045.35,37523,7066,996,674198,0.05,0.05,0.33,2,6553,542482,0.13,647
951,Holiday Special,8/19/2022,7/10/2022,$3999.56,612805,1348,346,810160,0.03,0.18,0.4,6,3943,123226,0.31,185
952,Back-to-School Promotion,11/29/2022,6/9/2022,$3198.98,687491,889,758,321775,0.08,0.19,0.33,2,2737,594948,0.05,289
953,Back-to-School Promotion,1/10/2022,5/12/2022,$7126.74,306881,3765,213,736400,0.07,0.32,0.2,1,8609,775866,0.46,751
954,End of Year Clearance,11/30/2022,8/1/2022,$1320.45,905483,8653,85,190905,0.04,0.25,0.25,3,5518,367549,0.35,989
955,Holiday Special,5/31/2022,3/25/2022,$8622.76,767272,1812,896,708436,0.09,0.38,0.06,8,378,15938,0.23,215
956,Summer Campaign,1/20/2022,7/27/2022,$9104.93,315982,1399,933,488359,0.07,0.35,0.23,8,7182,137098,0.46,59
957,Holiday Special,12/8/2022,3/5/2022,$2234.02,363148,5996,463,771147,0.06,0.19,0.1,10,1161,252436,0.21,350
958,Back-to-School Promotion,4/18/2022,6/21/2022,$5435.23,857518,4801,804,759434,0.09,0.42,0.45,8,8951,576929,0.36,676
959,End of Year Clearance,1/23/2022,9/7/2022,$2172.58,950363,1443,539,222208,0.04,0.17,0.09,4,3148,209925,0.36,614
960,Holiday Special,6/12/2022,12/6/2022,$7751.40,748532,8091,819,113032,0.05,0.48,0.46,5,937,418994,0.13,854
961,End of Year Clearance,3/5/2022,8/2/2022,$5114.31,115692,3996,738,83145,0.05,0.13,0.14,9,7211,694072,0.05,400
962,Spring Sale,3/4/2022,6/15/2022,$5587.09,172865,8509,579,101921,0.09,0.26,0.13,7,6538,278218,0.39,197
963,End of Year Clearance,12/12/2022,9/5/2022,$5657.34,128639,2525,981,523604,0.01,0.24,0.06,8,2839,881294,0.29,193
964,Summer Campaign,10/21/2022,7/24/2022,$2920.22,678285,180,779,768178,0.04,0.46,0.13,1,3900,861794,0.08,644
965,Spring Sale,8/26/2022,12/23/2022,$7061.46,94990,8998,634,961295,0.03,0.16,0.12,1,5977,29908,0.25,637
966,Holiday Special,1/7/2022,11/17/2022,$4877.35,426603,4871,545,665970,0.04,0.45,0.1,10,4934,112210,0.34,940
967,Summer Campaign,5/17/2022,1/15/2022,$6645.53,568356,6251,325,475046,0.01,0.39,0.29,5,9347,669755,0.13,737
968,Summer Campaign,5/19/2022,12/7/2022,$6633.44,562302,9936,467,113494,0.04,0.08,0.43,2,6139,195779,0.4,58
969,Summer Campaign,12/27/2022,1/21/2022,$6256.15,913093,1121,237,65888,0.03,0.22,0.09,2,7753,550181,0.03,522
970,Holiday Special,10/14/2022,3/8/2022,$8942.55,225306,6249,319,750202,0.04,0.05,0.12,3,1221,973837,0.13,252
971,End of Year Clearance,12/23/2022,3/4/2022,$3515.39,722599,1550,565,526937,0.03,0.29,0.3,1,4695,700580,0.12,595
972,Back-to-School Promotion,3/2/2022,6/30/2022,$7331.03,727141,8087,878,673426,0.05,0.47,0.44,4,1226,789520,0.32,797
973,Holiday Special,6/18/2022,12/7/2022,$8115.64,734182,9450,754,489482,0.02,0.12,0.38,4,2170,790786,0.07,373
974,End of Year Clearance,8/22/2022,7/19/2022,$8609.55,772319,7567,878,302766,0.05,0.15,0.18,9,2458,368876,0.06,681
975,Summer Campaign,7/26/2022,10/17/2022,$3608.82,571326,7524,741,155333,0.1,0.45,0.48,3,6377,699578,0.18,681
976,Summer Campaign,6/21/2022,7/30/2022,$4817.00,490933,976,881,734433,0.09,0.24,0.04,3,7058,616528,0.02,485
977,Back-to-School Promotion,2/17/2022,4/23/2022,$5729.37,972274,567,149,736793,0.06,0.29,0.17,3,2324,772548,0.07,807
978,End of Year Clearance,3/9/2022,9/9/2022,$6549.44,177215,4213,617,377213,0.03,0.18,0.45,5,6049,459439,0.46,136
979,Summer Campaign,8/9/2022,1/21/2022,$8470.42,414278,4391,923,804372,0.07,0.31,0.32,1,9268,188720,0.38,679
980,Holiday Special,9/20/2022,6/7/2022,$2469.65,149334,9533,191,5256,0.08,0.47,0.41,1,2353,394390,0.27,584
981,Holiday Special,1/24/2022,12/19/2022,$5673.00,142110,1040,54,979123,0.08,0.39,0.37,7,5066,958015,0.42,678
982,Summer Campaign,10/18/2022,4/7/2022,$5821.02,832136,2311,30,953294,0.08,0.31,0.3,6,8140,115992,0.27,191
983,Summer Campaign,2/15/2022,3/27/2022,$9817.23,817673,8506,820,236090,0.07,0.23,0.02,2,3809,706946,0.08,999
984,End of Year Clearance,4/23/2022,11/26/2022,$6397.54,331464,5325,125,484064,0.06,0.14,0.35,8,6525,718695,0.37,362
985,Summer Campaign,4/9/2022,9/20/2022,$7394.71,445449,8864,320,911011,0.07,0.41,0.13,9,3975,402815,0.02,202
986,Summer Campaign,12/19/2022,9/1/2022,$1196.56,769192,8336,230,7952,0.06,0.33,0.47,8,8535,658361,0.42,148
987,Back-to-School Promotion,9/26/2022,12/5/2022,$8574.87,809591,4833,278,920411,0.08,0.12,0.1,6,9861,760805,0.26,260
988,Back-to-School Promotion,2/21/2022,8/3/2022,$3573.95,111235,6176,988,93675,0.07,0.36,0.39,2,112,850584,0.46,794
989,Spring Sale,12/2/2022,10/25/2022,$7422.07,275852,8191,597,234101,0.04,0.35,0.37,5,8349,184331,0.47,54
990,Summer Campaign,10/1/2022,6/18/2022,$8325.68,80724,5334,54,667945,0.02,0.41,0.37,4,868,613964,0.2,897
991,Summer Campaign,10/12/2022,3/6/2022,$4301.84,294548,6619,924,966288,0.08,0.26,0.04,10,6002,746955,0.32,793
992,End of Year Clearance,2/11/2022,10/5/2022,$3307.74,174516,9916,416,83398,0.04,0.38,0.36,1,8138,411918,0.42,724
993,Summer Campaign,9/2/2022,12/15/2022,$7198.19,87483,9257,324,825515,0.04,0.48,0.43,10,6868,553127,0.31,243
994,Back-to-School Promotion,9/26/2022,4/11/2022,$7030.85,986791,1105,771,650180,0.08,0.26,0.03,7,7800,919680,0.4,736
995,Summer Campaign,4/12/2022,9/28/2022,$4051.87,957976,5656,380,192454,0.08,0.18,0.27,8,1429,398828,0.22,928
996,Holiday Special,8/12/2022,6/29/2022,$6609.17,92454,2195,276,469662,0.08,0.24,0.04,6,8728,239546,0.05,765
997,Holiday Special,1/17/2022,11/14/2022,$7786.15,465721,1372,919,662154,0.01,0.37,0.16,1,8878,807467,0.02,598
998,Holiday Special,3/10/2022,7/13/2022,$6047.07,819583,4233,989,705189,0.07,0.01,0.44,4,6053,621695,0.29,726
999,Summer Campaign,9/4/2022,7/4/2022,$7872.75,101089,1438,34,505720,0.03,0.02,0.36,7,4573,942977,0.42,140
1000,Spring Sale,7/19/2022,7/23/2022,$2153.99,35193,9074,475,387288,0.08,0.23,0.42,9,7553,604064,0.49,362
